type,id,lon,lat
Open space,53,-71.47910316863297,42.28028410610354
Open space,54,-71.45843961079447,42.23742004806301
Open space,55,-71.47178558460928,42.23446177548845
Open space,56,-71.47226286349768,42.23463302835389
Open space,57,-71.45888739807125,42.24445661645427
Open space,58,-71.47131396543391,42.23358253258601
Open space,59,-71.47078947507843,42.231867735722524
Open space,60,-71.47101588504455,42.231634103768855
Open space,61,-71.46033659916858,42.240307174072214
Open space,62,-71.47225702183569,42.23538208564041
Open space,63,-71.472330319503655,42.23522038350514
Open space,64,-71.47246248369622,42.2383421118052
Open space,65,-71.46994494818907,42.23818001058461
Open space,66,-71.47037033034536,42.23841404492291
Open space,67,-71.50440335896504,42.262633181882016
Open space,68,-71.51484939494894,42.26651583245509
Open space,69,-71.50479715919724,42.264188449610955
Open space,70,-71.50472324406084,42.26389653642753
Open space,71,-71.46348600994823,42.24774455890059
Open space,72,-71.47906635630582,42.269772934216434
Open space,73,-71.47402538586987,42.24580005337327
Open space,74,-71.47403739043915,42.24562560970271
Open space,75,-71.31374532054959,42.49073911545532
Open space,76,-71.2753419894825,42.47276967316775
Open space,77,-71.30343535516934,42.498032933694155
Open space,78,-71.27750428282108,42.483061105730336
Open space,79,-71.28553885289662,42.47828781500105
Open space,80,-71.30179792784709,42.495490725365364
Open space,81,-71.28161101406347,42.480707425391174
Open space,82,-71.31327571920697,42.509164109186955
Open space,83,-71.27099684105818,42.48139855730158
Open space,84,-71.30040900940647,42.51268719242662
Open space,85,-71.2998917820146,42.50986895578745
Open space,86,-71.3016693361057,42.5161969713546
Open space,87,-71.30119072357164,42.497342060731185
Open space,88,-71.30251942898128,42.499735839103025
Open space,89,-71.29913932600188,42.517614724320154
Open space,90,-71.29889423265287,42.51701134715698
Open space,91,-71.30046701473034,42.51277377580825
Open space,92,-71.31249568491906,42.49095524231486
Open space,93,-71.30257672555827,42.499486633009376
Open space,94,-71.30248939469935,42.49986646959426
Open space,95,-71.45170909460522,42.0757305830876
Open space,96,-71.1992926143505,42.398890687049544
Open space,97,-71.19484941115044,42.39980085744416
Open space,98,-71.19487406423339,42.399911901586556
Open space,99,-71.19667507260911,42.40348899591143
Open space,100,-70.87580901803821,42.58453723664521
Open space,101,-70.87661810997812,42.5841469524844
Open space,102,-70.90088174687857,42.55757891766814
Open space,103,-70.82751883648609,42.56727208068716
Open space,104,-70.87675974186453,42.5817057485041
Open space,105,-70.87533453817973,42.58485215426249
Open space,106,-70.89401410496987,42.56478922562666
Open space,107,-70.82609443920428,42.569135440928655
Open space,108,-70.82585706344334,42.569167318499765
Open space,109,-70.8286914939439,42.57700234374484
Open space,110,-70.82745203923177,42.57327345778172
Open space,111,-70.83022877796996,42.57505599762401
Open space,112,-70.82929988597286,42.576892555454535
Open space,113,-70.82918176852226,42.57550671333515
Open space,114,-70.831002700101,42.57468038372044
Open space,115,-70.83199935497018,42.574489341969134
Open space,116,-70.8232375127638,42.568869965380536
Open space,117,-70.8230139277845,42.57150127306923
Open space,118,-70.82330488497125,42.5713072933717
Open space,119,-70.82459852811633,42.57203359209289
Open space,120,-70.82684826332456,42.57303063083333
Open space,121,-70.8235092571102,42.57831294560142
Open space,122,-70.82565296095491,42.57863578370974
Open space,123,-70.82962437932008,42.576295622505064
Open space,124,-70.82941589371256,42.57592402060098
Open space,125,-70.90077318366758,42.560126088365294
Open space,126,-70.90096451197606,42.56118392777955
Open space,127,-70.87590092914922,42.58069334637574
Open space,128,-70.87625121953405,42.581106287161425
Open space,129,-70.87444303308007,42.579015403390514
Open space,130,-70.89380335887316,42.56419215984703
Open space,131,-71.61310054447276,42.43190921691609
Open space,132,-71.61216183318963,42.43261102300909
Open space,133,-71.6102328029206,42.431399626592444
Open space,134,-71.60923992525323,42.431630449514785
Open space,135,-71.60109078153445,42.42937268988714
Open space,136,-71.60105264671166,42.42938668170556
Open space,137,-71.60098954056875,42.42857248784987
Open space,138,-71.60117412739825,42.42865144107411
Open space,139,-71.6014769559807,42.428780968707386
Open space,140,-71.60136618868319,42.428733590817885
Open space,141,-71.60053852860943,42.4287799710884
Open space,142,-71.61182277462811,42.43263652269826
Open space,143,-71.61178853563405,42.432616885768205
Open space,144,-71.6080676160003,42.43295659018978
Open space,145,-71.57074406943893,42.437972315672624
Open space,146,-71.56777512905227,42.438393168220784
Open space,147,-71.5684239279671,42.43805577498642
Open space,148,-71.57061718673982,42.43792515319811
Open space,149,-71.56633399784442,42.439438101275336
Open space,150,-71.57667558638586,42.44432133557957
Open space,151,-71.61359045705419,42.45786720488496
Open space,152,-71.62141769972689,42.4615687348103
Open space,153,-71.62371797115257,42.46923249485631
Open space,154,-71.6212307683162,42.46173498717456
Open space,155,-71.61770026943906,42.46623686113852
Open space,156,-71.6170128680214,42.46540184443912
Open space,157,-71.58541836575063,42.44158951659558
Open space,158,-71.58199016183802,42.437786544702625
Open space,159,-71.58366000590694,42.44552075004446
Open space,160,-71.58342762220157,42.44404903868763
Open space,161,-71.57657722762234,42.436451183090334
Open space,162,-71.57865274250555,42.437966415217296
Open space,163,-71.62981805284578,42.468654139782466
Open space,164,-71.61512985697155,42.460571381931146
Open space,165,-71.60803007492781,42.432944250470946
Open space,166,-71.1182230123098,42.363766815528166
Open space,167,-71.13540611127083,42.364694106914165
Open space,168,-71.11827095031207,42.3641639624077
Open space,169,-71.14689304637363,42.360070263965575
Open space,170,-71.14692160101775,42.360068294182234
Open space,171,-71.13759609170391,42.363983835642536
Open space,172,-71.14613134513482,42.360884892562225
Open space,173,-71.07059408246216,42.36250426734517
Open space,174,-71.07288119399595,42.356377135708385
Open space,175,-71.07259067331232,42.357309802791804
Open space,176,-71.07282971855776,42.35594722797639
Open space,177,-71.0978025584584,42.31042696536504
Open space,178,-71.09293435074,42.349165398308784
Open space,179,-71.09293398459856,42.348831416507046
Open space,180,-71.03979928583263,42.330147870373516
Open space,181,-71.02196826804152,42.33790881546898
Open space,182,-71.02703355260796,42.33247775060797
Open space,183,-71.0441191064824,42.33025338196233
Open space,184,-71.04739685775195,42.330184752584486
Open space,185,-71.03317526943202,42.329895013068956
Open space,186,-71.03110872962169,42.330750244008996
Open space,187,-71.02910543814032,42.33169884852006
Open space,188,-71.05260188763894,42.32681523912814
Open space,189,-71.05261351265435,42.32709133547859
Open space,190,-71.0525270382442,42.324358601108635
Open space,191,-71.1422593118985,42.3631344192097
Open space,192,-71.14143903988011,42.36323213900222
Open space,193,-71.05092350387423,42.32023288363057
Open space,194,-71.04780706352662,42.322606170490104
Open space,195,-71.09153058877428,42.348842101734135
Open space,196,-71.12383687634289,42.36820492151288
Open space,197,-71.09156230038712,42.35028194741235
Open space,198,-71.09294024515908,42.349910919747984
Open space,199,-71.09227514093963,42.34799816773797
Open space,200,-71.06895027623025,42.36714233484533
Open space,201,-71.0685881857207,42.36598533546704
Open space,202,-71.14518013780555,42.260031062525925
Open space,203,-71.14362639541712,42.25563627621183
Open space,204,-71.14354118853166,42.25568493113752
Open space,205,-71.09216431949427,42.3479956272388
Open space,206,-71.0519484612152,42.32119973605452
Open space,207,-71.05053361391855,42.32081071109174
Open space,208,-71.13633103080376,42.24642145132233
Open space,209,-71.0930380234695,42.35049997618671
Open space,210,-71.0495529923665,42.33010351171955
Open space,211,-71.13946030299049,42.24945424692511
Open space,212,-71.10481884189298,42.30225861249433
Open space,213,-71.07187045199899,42.36027126659221
Open space,214,-71.0715877152982,42.36081883655725
Open space,215,-71.08582562197824,42.30196500549849
Open space,216,-71.13397812727669,42.254316252298786
Open space,217,-71.14362759177864,42.27281015663084
Open space,218,-71.05265698384416,42.328251738524386
Open space,219,-71.1351936602822,42.249168000360655
Open space,220,-71.10465500481138,42.30033412141041
Open space,221,-71.13952350229562,42.25201776722921
Open space,222,-71.15005490249972,42.26755599723883
Open space,223,-71.14695270761503,42.26479142813785
Open space,224,-71.05266846005328,42.32861469993724
Open space,225,-71.07285060833289,42.35541582732848
Open space,226,-71.14640535497628,42.360524188735546
Open space,227,-71.14645506882142,42.36043863134861
Open space,228,-71.09686209284739,42.31209739486481
Open space,229,-71.1406551869287,42.275152657483034
Open space,230,-71.14682822275488,42.26242572768307
Open space,231,-71.13676004734481,42.24659177295666
Open space,232,-71.0720218637177,42.359667003351234
Open space,233,-71.13980075427715,42.253893791053976
Open space,234,-71.14323193831213,42.25434455967564
Open space,235,-71.14097047153676,42.25687009952939
Open space,236,-71.12878122094894,42.25824250979747
Open space,237,-71.12558196950273,42.30232415654018
Open space,238,-71.05260357656593,42.32994391329622
Open space,239,-71.02497472100859,42.333004886186536
Open space,240,-71.13440243212493,42.365099598765084
Open space,241,-71.13352417070136,42.36551517238822
Open space,242,-71.04975237957032,42.31922333926821
Open space,243,-71.0499130003951,42.319162701431154
Open space,244,-71.09130660190337,42.350950654991756
Open space,245,-71.09190271827681,42.30955936491507
Open space,246,-71.08927388213307,42.30759316728541
Open space,247,-71.15817533292281,42.35871294667922
Open space,248,-71.15854009905925,42.35853219004474
Open space,249,-71.11785188867822,42.360935135823055
Open space,250,-71.11784652347285,42.36090062865162
Open space,251,-71.04943575427701,42.32039928782168
Open space,252,-71.05270792317047,42.32992923112503
Open space,253,-71.06760356217056,42.366383779656864
Open space,254,-71.06758849645365,42.366389101065415
Open space,255,-71.09911047805065,42.29597057794904
Open space,256,-71.17539001864522,42.291790204977396
Open space,257,-71.17553434847258,42.29168811232605
Open space,258,-71.0249431135871,42.33580807593665
Open space,259,-71.12062768968406,42.29781363184743
Open space,260,-71.17434334644605,42.291501125111076
Open space,261,-71.1741371930992,42.29128785263295
Open space,262,-71.17518678624617,42.29064803294481
Open space,263,-71.13151346965974,42.26835165176434
Open space,264,-71.07503505334097,42.35541427107233
Open space,265,-71.12053820679334,42.2974643975483
Open space,266,-71.11773280477139,42.359379582851425
Open space,267,-71.12045600567527,42.3074790445965
Open space,268,-71.11985848558281,42.3075846417535
Open space,269,-71.05000252881497,42.31912890236715
Open space,270,-71.09239843773041,42.348000917550245
Open space,271,-71.09152680248766,42.3492049129055
Open space,272,-71.1455685969047,42.36161455422727
Open space,273,-71.14561501676668,42.36159527307221
Open space,274,-71.1453712309015,42.36162116383947
Open space,275,-71.08534082422688,42.303402848766915
Open space,276,-71.14634446141315,42.360628664665875
Open space,277,-71.10211660241694,42.30056873822203
Open space,278,-71.1062470944747,42.30084224609505
Open space,279,-71.09633940089411,42.31233683015758
Open space,280,-71.0964398945695,42.312273014795544
Open space,281,-71.06799626259972,42.366950531312085
Open space,282,-71.06794765542621,42.36695508142952
Open space,283,-71.06756502979165,42.36691104401735
Open space,284,-71.14567692057244,42.36151062281046
Open space,285,-71.06960180130694,42.36477365745298
Open space,286,-71.07225321796463,42.35876975334498
Open space,287,-71.07206726280033,42.35944944253946
Open space,288,-71.1619064721118,42.3579308285436
Open space,289,-71.16198924605426,42.35792295135849
Open space,290,-71.07092641548616,42.36080597738803
Open space,291,-71.07087392559312,42.360776176779986
Open space,292,-71.05218962345208,42.321465251866634
Open space,293,-71.03519684247253,42.329403125436684
Open space,294,-71.15011771803678,42.36021025749613
Open space,295,-71.1362499747603,42.24653032020782
Open space,296,-71.15704337271707,42.35891990243771
Open space,297,-71.1512541294247,42.36010064155177
Open space,298,-71.14748425719667,42.26093263166036
Open space,299,-71.09985565319562,42.308076085523936
Open space,300,-71.11725755522754,42.36108866099871
Open space,301,-71.02513323476462,42.33296722378027
Open space,302,-71.09250319391343,42.31000722650932
Open space,303,-71.05034177659684,42.32086207341948
Open space,304,-71.05038407729242,42.32083321194661
Open space,305,-71.07570218109812,42.3567268709673
Open space,306,-71.10654513813472,42.351366118832715
Open space,307,-71.08388105387743,42.3529978596341
Open space,308,-71.07880985503898,42.35441306308825
Open space,309,-71.12370387889911,42.368159311263334
Open space,310,-71.14631526105447,42.36066743243321
Open space,311,-71.11782555831944,42.36076571362941
Open space,312,-71.13753140697517,42.36400034444613
Open space,313,-71.12529114856711,42.30272982937965
Open space,314,-71.12802417725845,42.29647086097534
Open space,315,-71.14343294200395,42.3629945118445
Open space,316,-71.14626704163655,42.360725590745545
Open space,317,-71.09260509176256,42.34801130507474
Open space,318,-71.07331075824062,42.35580044296049
Open space,319,-71.07307048887473,42.355343077969565
Open space,320,-71.0730940802088,42.35536985927599
Open space,321,-71.073059558726,42.35534669431674
Open space,322,-71.07269387481372,42.355478528569144
Open space,323,-71.1207130043733,42.30729062049188
Open space,324,-71.12334529337642,42.304399556581785
Open space,325,-71.1233625835641,42.30438048765098
Open space,326,-71.12360074740924,42.303127464796916
Open space,327,-71.12028665650834,42.300578623775294
Open space,328,-71.11672182544692,42.30227304985755
Open space,329,-71.12096963879247,42.298957861733726
Open space,330,-71.12074424307843,42.29890175997766
Open space,331,-71.12061868332539,42.29771466350149
Open space,332,-71.0527444758899,42.32926715117947
Open space,333,-71.05274571639283,42.32935014688041
Open space,334,-71.10067614797148,42.35084317873993
Open space,335,-71.09649045587881,42.309182765117264
Open space,336,-71.09624085582081,42.31100052501184
Open space,337,-71.09670429268378,42.31008560939192
Open space,338,-71.12041799824162,42.29882055557321
Open space,339,-71.11684452620474,42.3022829794518
Open space,340,-71.11695730684522,42.302296345946935
Open space,341,-71.12358958216483,42.3029038300184
Open space,342,-71.12463393040503,42.302680839816915
Open space,343,-71.07350579195094,42.35794339372702
Open space,344,-71.07314204829962,42.35885676960291
Open space,345,-71.07407379957817,42.35761321169568
Open space,346,-71.1394336990085,42.24936645216853
Open space,347,-71.1106282105353,42.3517138543474
Open space,348,-71.11057500434138,42.351702137189314
Open space,349,-71.11087787862317,42.35176883628919
Open space,350,-71.04949724194098,42.32030523377347
Open space,351,-71.04969907264241,42.319243463711544
Open space,352,-71.05133217748144,42.32075432966914
Open space,353,-71.05114335361881,42.32052299269981
Open space,354,-71.05030314951122,42.3300287707274
Open space,355,-71.05030314951122,42.3300287707274
Open space,356,-71.02782903040762,42.3322062017724
Open space,357,-71.02206843563837,42.33790483317415
Open space,358,-71.07071184392457,42.361837959594794
Open space,359,-71.07026957072591,42.36146691186867
Open space,360,-71.02494429883473,42.33571912499208
Open space,361,-71.02494168849991,42.33591502612545
Open space,362,-71.1096689743822,42.35148569316221
Open space,363,-71.04400375034722,42.33025557847243
Open space,364,-71.08966023604208,42.35145263716958
Open space,365,-71.1182600150413,42.36423438956121
Open space,366,-71.11824697660614,42.36407461643241
Open space,367,-71.067685710016,42.36694891631287
Open space,368,-71.07060611619558,42.3607164839048
Open space,369,-71.14090891726441,42.274948892716395
Open space,370,-71.05093145658087,42.32139765628438
Open space,371,-71.12370680322358,42.368160314135864
Open space,372,-71.09293520122394,42.34908865391883
Open space,373,-71.09293335976889,42.349253864529246
Open space,374,-71.09293564714525,42.349815845153124
Open space,375,-71.09157291319313,42.35039196697938
Open space,376,-71.09293734861744,42.34889290441366
Open space,377,-71.09293696354152,42.34892862424602
Open space,378,-71.07113714808119,42.36148560158927
Open space,379,-71.1044893569771,42.30031863803392
Open space,380,-71.07003910464753,42.36117742739057
Open space,381,-71.15432428636036,42.3591667936194
Open space,382,-71.15343661649457,42.3594162452425
Open space,383,-71.15302486225536,42.35958933990384
Open space,384,-71.15221138915177,42.359922919061184
Open space,385,-71.15194987662234,42.35998172512054
Open space,386,-71.15042473093116,42.360183776707075
Open space,387,-71.05218448940725,42.32145612192771
Open space,388,-71.08531305890641,42.303488514513546
Open space,389,-71.09208542232535,42.30969558445095
Open space,390,-71.06902250951208,42.36707809167586
Open space,391,-71.06971888676864,42.36453598161826
Open space,392,-71.1466796373029,42.36008498532275
Open space,393,-71.14390246776811,42.362908861143616
Open space,394,-71.14439951305663,42.362749032725475
Open space,395,-71.04992029972105,42.31965995512701
Open space,396,-71.0504036835814,42.31941408199026
Open space,397,-71.05015846912177,42.3190700310155
Open space,398,-71.14345356328818,42.27268708153622
Open space,399,-71.14331112288247,42.27260244622179
Open space,400,-71.15545718763892,42.35902444697655
Open space,401,-71.15602855403637,42.358980987484834
Open space,402,-71.15510780501894,42.359051230239956
Open space,403,-71.11786624955126,42.361026612097675
Open space,404,-71.11981732126709,42.30749804373244
Open space,405,-71.12541298567216,42.30256071597603
Open space,406,-71.12973666616537,42.29784526876865
Open space,407,-71.12965856059834,42.29813072450241
Open space,408,-71.12796776390903,42.29646470042604
Open space,409,-71.09292245137038,42.348742426032274
Open space,410,-71.09154196572715,42.34928643324251
Open space,411,-71.09155613325139,42.350199424002305
Open space,412,-71.13822242720725,42.36382757482196
Open space,413,-71.13858611899819,42.363743030387575
Open space,414,-71.14574496080401,42.25372410622078
Open space,415,-71.04147703518682,42.33028427484519
Open space,416,-71.03988456139967,42.33016186997616
Open space,417,-71.03511339515583,42.32940936655929
Open space,418,-71.03528111458546,42.329397504444685
Open space,419,-71.02500130102814,42.33825447202457
Open space,420,-71.07112169201494,42.3609239257162
Open space,421,-71.07061095923697,42.36245624074218
Open space,422,-71.07082864941124,42.36252494863653
Open space,423,-71.09519294020656,42.31317926153853
Open space,424,-71.09156399839105,42.34873203963196
Open space,425,-71.09213518274898,42.34799495928282
Open space,426,-71.1047909712757,42.300336336240754
Open space,427,-71.07002742438111,42.36125363675794
Open space,428,-71.0711557035785,42.36092452969447
Open space,429,-71.07154831200928,42.36147157965024
Open space,430,-71.07222385533649,42.36143301167011
Open space,431,-71.14181428897174,42.36318395814739
Open space,432,-71.14114287918957,42.363273423852675
Open space,433,-71.14017774752587,42.36341813315984
Open space,434,-71.1402425752155,42.363408112568926
Open space,435,-71.13888914247802,42.363648136866274
Open space,436,-71.13925212560021,42.36354455817646
Open space,437,-71.1367096800492,42.36424391978088
Open space,438,-71.1095381632747,42.35114995265369
Open space,439,-71.1364974614056,42.249849716525155
Open space,440,-71.11818676136336,42.36570794087401
Open space,441,-71.07059341861896,42.363299781474694
Open space,442,-71.07057819174744,42.36319733600945
Open space,443,-71.08604362566764,42.35303935876886
Open space,444,-71.13664863802828,42.250073776090325
Open space,445,-71.09907654935597,42.30914065857359
Open space,446,-71.07094352303129,42.36155353558422
Open space,447,-71.07283534303943,42.35597470175427
Open space,448,-71.07289559247195,42.356236124428996
Open space,449,-71.07259530692856,42.35728818588723
Open space,450,-71.07269372037425,42.35695786619781
Open space,451,-71.0726038859346,42.35724816277577
Open space,452,-71.07089571080282,42.362247447227176
Open space,453,-71.07089155892506,42.362272000004296
Open space,454,-71.09284135810968,42.34811670267645
Open space,455,-71.09289731598314,42.34854848031913
Open space,456,-71.09157238128586,42.34854458692677
Open space,457,-71.09284565608918,42.348149866611614
Open space,458,-71.09581753307147,42.29323548258989
Open space,459,-71.09151321084353,42.34913103766229
Open space,460,-71.07282093856844,42.35590434051348
Open space,461,-71.07207763714553,42.36141405571779
Open space,462,-71.07208969859668,42.36141561939043
Open space,463,-71.0716952759924,42.36139573056509
Open space,464,-71.07073932544954,42.36068846357801
Open space,465,-71.09159015228819,42.34809973488056
Open space,466,-71.09294691823608,42.350037628070766
Open space,467,-71.07959250712396,42.354724914263286
Open space,468,-71.07077130736798,42.36071791616551
Open space,469,-71.0703329039008,42.36321194310551
Open space,470,-71.07034149463662,42.36318209016743
Open space,471,-71.10961115788494,42.35142991664556
Open space,472,-71.10922067130905,42.35138115210061
Open space,473,-71.02486524789786,42.33357324960975
Open space,474,-71.02485658831931,42.33338408924123
Open space,475,-71.02494565554133,42.33488490326887
Open space,476,-71.0248970792876,42.33417281018031
Open space,477,-71.02489034444707,42.334074080966566
Open space,478,-71.02500269831665,42.337471413554354
Open space,479,-71.02496776627464,42.33674375771479
Open space,480,-71.02496092373966,42.336615875479
Open space,481,-71.07314107311896,42.35887260841855
Open space,482,-71.0720104972042,42.35972626142004
Open space,483,-71.14650132969518,42.36035887844052
Open space,484,-71.14697750045833,42.3601764695113
Open space,485,-71.14468849452953,42.361766631019826
Open space,486,-71.14500963798605,42.36232014027508
Open space,487,-71.13898156979711,42.363614093298324
Open space,488,-71.13926113846343,42.36354259233976
Open space,489,-71.10945479433201,42.351154687342145
Open space,490,-71.05136293116068,42.3208006614595
Open space,491,-71.04999869378413,42.31983996154601
Open space,492,-71.05253095215579,42.32458818477716
Open space,493,-71.12345520783639,42.30427833433473
Open space,494,-71.04952489364712,42.32026293648922
Open space,495,-71.04993976853187,42.32016152532141
Open space,496,-71.1291675997952,42.29661195696343
Open space,497,-71.12811648897602,42.2964809416987
Open space,498,-71.12923426373985,42.296652579381366
Open space,499,-71.14357051754965,42.272827774911995
Open space,500,-71.14999458014167,42.26760754072254
Open space,501,-71.14092732001205,42.27488900173173
Open space,502,-71.1407876831406,42.27504625317737
Open space,503,-71.14041985990087,42.27534164131298
Open space,504,-71.13157207458686,42.268446325015034
Open space,505,-71.54253033097582,42.47065450261081
Open space,506,-71.54524804945872,42.46779310754643
Open space,507,-71.54246321183513,42.47090548683606
Open space,508,-71.54354666589526,42.476241281162004
Open space,509,-71.54109686201376,42.47796794162705
Open space,510,-71.50661461882935,42.502346625030654
Open space,511,-71.49991743843265,42.49508780600022
Open space,512,-71.5111164249911,42.50310237513312
Open space,513,-71.51194423660796,42.505065018179906
Open space,514,-71.51662231461479,42.50530326070652
Open space,515,-71.51987838592001,42.49667250947053
Open space,516,-71.51746844946177,42.49954065382711
Open space,517,-71.53508150180768,42.4831922131936
Open space,518,-71.53056880445853,42.47618507779525
Open space,519,-71.54251196953287,42.47068214183862
Open space,520,-71.00006301174497,42.17877773222056
Open space,521,-71.00168790185026,42.17742686893572
Open space,522,-71.00060506554898,42.18440472091099
Open space,523,-71.00141106234895,42.18445016457079
Open space,524,-71.00905847116782,42.197053151577116
Open space,525,-71.00526564568418,42.18503506862632
Open space,526,-70.97320644410446,42.216058949637116
Open space,527,-70.99817138811302,42.17668332811041
Open space,528,-70.99746374440703,42.17823991464887
Open space,529,-70.9987103589464,42.176378713905514
Open space,530,-70.98273329306895,42.205107112823505
Open space,531,-71.03932062296889,42.20920727195874
Open space,532,-71.0088026038546,42.18440905781366
Open space,533,-70.99950880455027,42.18397668759719
Open space,534,-70.97858594046471,42.2049138700635
Open space,535,-70.97541888496353,42.20715935924634
Open space,536,-70.97746605095098,42.20429437281811
Open space,537,-70.97927944403979,42.20549018100666
Open space,538,-71.03504309748823,42.22499585950789
Open space,539,-70.98824850169729,42.16944497039551
Open space,540,-70.99116551035581,42.168350597085585
Open space,541,-70.99577658429928,42.16994491118575
Open space,542,-70.99539346581166,42.17030344143417
Open space,543,-70.99532600152952,42.17050379892443
Open space,544,-70.98796943521974,42.17207160219388
Open space,545,-70.99608032388562,42.174361074629694
Open space,546,-70.98953333606138,42.17559277300344
Open space,547,-70.99487592576594,42.17725278223135
Open space,548,-70.99368572943501,42.17813892249925
Open space,549,-71.00826915603247,42.183845586174094
Open space,550,-71.04455798898779,42.21578302635797
Open space,551,-70.99946198627455,42.177093030561224
Open space,552,-70.98809258525063,42.172317539127846
Open space,553,-71.19953504598529,42.47904188158817
Open space,554,-71.20196788754737,42.475960664318514
Open space,555,-71.19740911536034,42.47956276629015
Open space,556,-71.19244337947177,42.47714577339001
Open space,557,-71.20211480451194,42.474959319437325
Open space,558,-71.20206092477085,42.47502339950307
Open space,559,-71.20211999461202,42.47660097841868
Open space,560,-71.11417993908931,42.356324876933485
Open space,561,-71.12236853708991,42.369905618947115
Open space,562,-71.11511474895266,42.35738296432045
Open space,563,-71.1172403559231,42.36918737441833
Open space,564,-71.11811260297365,42.36965044722711
Open space,565,-71.11028131829106,42.354092288942404
Open space,566,-71.11109736701208,42.354573693843626
Open space,567,-71.07989728489495,42.36192370039585
Open space,568,-71.07831546311812,42.36292036328403
Open space,569,-71.08013208481968,42.36180750333184
Open space,570,-71.07870766905499,42.362979272219206
Open space,571,-71.12625476894172,42.37317917825239
Open space,572,-71.13499326706577,42.36912898430182
Open space,573,-71.12199425472784,42.37050219220454
Open space,574,-71.13541266974582,42.37353880482016
Open space,575,-71.1353913205494,42.373557009785735
Open space,576,-71.0927890867793,42.35745555486409
Open space,577,-71.09273280410824,42.3574727570216
Open space,578,-71.13486164792096,42.37061601601745
Open space,579,-71.09483442443522,42.35681666907613
Open space,580,-71.1159274358597,42.3614946164174
Open space,581,-71.11621725428705,42.361406782636784
Open space,582,-71.10365465409538,42.353829352078264
Open space,583,-71.11599012981162,42.36522024196863
Open space,584,-71.11598144216549,42.3653520771103
Open space,585,-71.11713082521186,42.36909677461441
Open space,586,-71.11630371294392,42.36778187513975
Open space,587,-71.1264509618932,42.3743610540025
Open space,588,-71.12667130567796,42.374378762604366
Open space,589,-71.1352574683912,42.37367114836119
Open space,590,-71.13430611886434,42.37328230393249
Open space,591,-71.13487359099656,42.37352879631937
Open space,592,-71.13520239618569,42.373139972766424
Open space,593,-71.08014261359725,42.3618027294767
Open space,594,-71.111185000202,42.35462434081011
Open space,595,-71.10957040257874,42.35383884341524
Open space,596,-71.1101767507777,42.3540506994784
Open space,597,-71.1137419932494,42.35600429355454
Open space,598,-71.1349708662973,42.3724023873476
Open space,599,-71.11524840522003,42.3577998057629
Open space,600,-71.11542795606182,42.35810375474527
Open space,601,-71.116043181574085,42.36431243975873
Open space,602,-71.11518882561813,42.36177479215649
Open space,603,-71.11439115664486,42.362085652827545
Open space,604,-71.11463889353507,42.36286234644804
Open space,605,-71.07662374838351,42.365432715002214
Open space,606,-71.07601786642259,42.36522060962025
Open space,607,-71.07684308262309,42.3650315596523
Open space,608,-71.0765058391824,42.36486031696587
