type,id,lon,lat
o,246,-71.0332260019881,42.37539158094465
o,247,-71.01570416185668,42.38727199855104
o,248,-71.03404318913681,42.36342321708361
o,249,-71.03823891183379,42.33687268558149
o,250,-71.04994939828443,42.33169225604972
o,251,-71.07537968501141,42.34326302284503
o,252,-71.07258236952768,42.33593354747499
o,253,-71.07053632060439,42.3292386219538
o,254,-71.10361520930101,42.32439614591798
o,255,-71.0791001923249,42.30720941991406
o,256,-71.06003951454628,42.32411908304272
o,257,-71.06594260039046,42.3035870355046
o,258,-71.06756331425684,42.29967538734718
o,259,-71.15436715348254,42.35261449960878
o,260,-71.15900508283984,42.33633907985976
o,261,-70.98777921588,42.38012947967836
o,262,-70.80900376626289,42.68935033128921
o,263,-70.82920090480481,42.678624388938694
o,264,-70.98619747344323,42.492859536356505
o,265,-70.9485715113402,42.46968432753566
o,266,-70.96547092366839,42.4595545478832
o,267,-71.02221560907869,42.51951830815397
o,268,-70.93176018570603,42.58260146358665
o,269,-70.6604624656187,42.655141638774374
o,270,-70.65545696014877,42.619495951058894
o,271,-70.83740245645733,42.61967117704429
o,272,-70.89654537833653,42.51604243308898
o,273,-70.90681097921457,42.47558830537093
o,274,-70.88259511901241,42.60078799932782
o,275,-70.85679946683305,42.4973518723941
o,276,-71.00994933150054,42.55785533096329
o,277,-70.70186396821497,42.07964320699311
o,278,-70.87444386198575,42.27761268865649
o,279,-71.08931097511557,42.46317429504037
o,280,-71.26229130999558,42.390289130706044
o,281,-71.14086413005009,42.413761754708446
o,282,-71.18178483215446,42.41940084285712
o,283,-71.18574977350674,42.40364574038062
o,284,-71.10336485678326,42.37249389131586
o,285,-71.11545568657552,42.380492293305956
o,286,-71.12497549273817,42.38480696496026
o,287,-71.1279474373929,42.39266469287907
o,288,-71.23288470909384,42.47038792948219
o,289,-71.04765320788029,42.43623954688426
o,290,-71.13448836337562,42.418803767720334
o,291,-71.09170195422638,42.40856883332224
o,292,-71.18312335120612,42.34397770683027
o,293,-71.22570040807122,42.33853813717109
o,294,-71.23077723569318,42.355967536885665
o,295,-71.1226042309045,42.46614940777191
o,296,-71.12945696842391,42.44897414467193
o,297,-71.43312888511288,42.21760470975819
o,298,-71.41307285993712,42.29411438079843
o,299,-71.3671290661532,42.29530288082276
o,300,-71.34039072942062,42.29483526578213
o,301,-71.34245411099583,42.312510238345084
o,302,-71.30336401541656,42.381850217122256
o,303,-71.36643549247025,42.32529977722821
o,304,-71.41096377162415,42.40364038882084
o,305,-71.46152157653353,42.43717233656394
o,306,-71.2305891191045,42.38096677631626
o,307,-71.17008720633514,42.37360263378755
o,308,-71.18468866333238,42.54180339148332
o,309,-71.56893757014198,42.357900523632665
o,310,-71.34964531680438,42.477358189908735
o,311,-71.20655175939939,42.18870430702163
o,312,-71.20503669305951,42.11969937190571
o,313,-71.01556659879697,42.27237107794151
o,314,-71.04181591396514,42.1682588211224
o,315,-71.16281776219239,42.09184966901214
o,316,-71.254626541099,42.17655148647442
o,317,-71.1719605077555,42.2144723027428
o,318,-70.93775958725159,42.22784920361642
o,319,-71.00751986469216,42.26619178129315
o,320,-70.98344073288551,42.22779599923471
o,321,-70.96992444170077,42.23067200284976
o,322,-70.99906852817631,42.193356244752046
o,323,-71.0227224095814,42.201024772503565
o,324,-71.13944919337791,42.3335590633217
o,325,-71.12484568900423,42.3333171916335
o,326,-71.11597427232692,42.33319441702209
o,327,-71.1665987659603,42.2396899547481
o,328,-70.99785555886672,42.15247635404607
o,329,-71.31085253623209,42.202580664708684
o,330,-71.20906873800901,42.27974030737178
o,331,-71.24636852479826,42.26659845144503
o,332,-71.54800948417021,42.29904726052726
o,333,-71.54811909307648,42.1555728674864
o,334,-71.03158548798984,42.293488869332606
o,335,-71.22708682690677,42.36833868175224
o,336,-71.57042826056653,42.223302193801594
o,337,-71.10327406604306,42.3677944136585
o,338,-71.00415734914176,42.38557269198405
o,339,-70.99339064762826,42.38841477266826
o,340,-71.07551208250166,42.35184468070496
o,341,-71.05700014761904,42.36464124244995
o,342,-71.12514394373486,42.26798530531144
o,343,-71.11713265601466,42.280500845523065
o,344,-71.07902747712144,42.32749817045941
o,345,-71.06728243762066,42.35469576251296
o,346,-71.15915140936714,42.30581590705501
o,347,-70.93813489008062,42.192264303236136
o,348,-71.09303960452758,42.16727124688394
o,349,-70.99857392310939,42.24883660124411
o,350,-71.26306579271315,42.11246870119079
o,351,-71.4209407149746,42.09982966915471
o,352,-71.46525560190408,42.114522056799174
o,353,-70.96259277218952,42.21549978277882
o,354,-71.37798195371477,42.07628620828769
o,355,-70.9787800653483,42.195224840332244
o,356,-70.86020536980537,42.21051647527508
o,357,-70.72107572785058,42.137955167998086
o,358,-70.93588657183872,42.55756838674543
o,359,-70.922550299367,42.483221009300465
o,360,-71.0133520781582,42.43498359430699
o,361,-71.14112748971574,42.34316039433513
o,362,-70.98805886492697,42.4216860987144
o,363,-71.0694764652292,42.34993374313226
o,364,-71.14488106293511,42.347591340215075
o,365,-71.12085676183058,42.29344746310004
o,366,-71.12355442345756,42.57589845081828
o,367,-71.15746044957883,42.50973297239962
o,368,-71.06956691575145,42.4349928130047
o,369,-71.30903808802722,42.42592212227551
o,370,-71.47800866207669,42.27233493415826
o,371,-71.11364705106537,42.38721774226196
o,372,-71.16590347730684,42.41424160980372
